title,artist,track_id,track_image,country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Sunday Morning,Maira Martins,7oVBgaw5cW4PwZExcCqEZM,https://cdnimg.melon.co.kr/cm/album/images/022/23/821/2223821_500.jpg/melon/resize/120/quality/80/optimize,etc,0.71,0.398,1,-11.474,1,0.0329,0.819,0.000315,0.064,0.686,89.007,audio_features,7oVBgaw5cW4PwZExcCqEZM,spotify:track:7oVBgaw5cW4PwZExcCqEZM,https://api.spotify.com/v1/tracks/7oVBgaw5cW4PwZExcCqEZM,https://api.spotify.com/v1/audio-analysis/7oVBgaw5cW4PwZExcCqEZM,253893,4
I Love You For Sentimental Reasons,Laura Fygi,2q78639C8qZxe2H7Qnaj3O,https://cdnimg.melon.co.kr/cm/album/images/003/16/783/316783_500.jpg/melon/resize/120/quality/80/optimize,etc,0.436,0.211,10,-13.627,1,0.0298,0.889,4.4e-05,0.124,0.225,74.005,audio_features,2q78639C8qZxe2H7Qnaj3O,spotify:track:2q78639C8qZxe2H7Qnaj3O,https://api.spotify.com/v1/tracks/2q78639C8qZxe2H7Qnaj3O,https://api.spotify.com/v1/audio-analysis/2q78639C8qZxe2H7Qnaj3O,228440,4
Moonlight Becomes You,Eddie Higgins Trio,58M8Bk6pbp0FFmhqTWKBas,https://cdnimg.melon.co.kr/cm/album/images/022/66/533/2266533_500.jpg/melon/resize/120/quality/80/optimize,etc,0.567,0.301,5,-16.285,1,0.0347,0.909,0.782,0.102,0.429,115.609,audio_features,58M8Bk6pbp0FFmhqTWKBas,spotify:track:58M8Bk6pbp0FFmhqTWKBas,https://api.spotify.com/v1/tracks/58M8Bk6pbp0FFmhqTWKBas,https://api.spotify.com/v1/audio-analysis/58M8Bk6pbp0FFmhqTWKBas,306707,4
Happy Bubble ,윈터플레이,67gVUX7CgDDK7Lg9vWgxw7,https://cdnimg.melon.co.kr/cm/album/images/003/97/155/397155_500.jpg/melon/resize/120/quality/80/optimize,etc,0.845,0.432,0,-7.305,0,0.0349,0.658,0.0,0.331,0.777,114.047,audio_features,67gVUX7CgDDK7Lg9vWgxw7,spotify:track:67gVUX7CgDDK7Lg9vWgxw7,https://api.spotify.com/v1/tracks/67gVUX7CgDDK7Lg9vWgxw7,https://api.spotify.com/v1/audio-analysis/67gVUX7CgDDK7Lg9vWgxw7,197851,4
Shoot The Moon,Norah Jones,6Ji1sHZczmntLaTrQa1uLg,https://cdnimg.melon.co.kr/cm/album/images/000/22/183/22183_500.jpg/melon/resize/120/quality/80/optimize,etc,0.593,0.27,0,-12.142,1,0.0274,0.892,0.00198,0.0976,0.479,74.652,audio_features,6Ji1sHZczmntLaTrQa1uLg,spotify:track:6Ji1sHZczmntLaTrQa1uLg,https://api.spotify.com/v1/tracks/6Ji1sHZczmntLaTrQa1uLg,https://api.spotify.com/v1/audio-analysis/6Ji1sHZczmntLaTrQa1uLg,236840,4
You Are The Sunshine Of My Life,Lisa Ono,0x8HxStHzRVgvyl7t6ZaNP,https://cdnimg.melon.co.kr/cm/album/images/000/22/162/22162_500.jpg/melon/resize/120/quality/80/optimize,etc,0.849,0.613,1,-7.623,1,0.0311,0.556,0.00147,0.0741,0.678,129.879,audio_features,0x8HxStHzRVgvyl7t6ZaNP,spotify:track:0x8HxStHzRVgvyl7t6ZaNP,https://api.spotify.com/v1/tracks/0x8HxStHzRVgvyl7t6ZaNP,https://api.spotify.com/v1/audio-analysis/0x8HxStHzRVgvyl7t6ZaNP,280040,4
Room 335,Larry Carlton,3LGRrDmbePCJb4nnkwZSRJ,https://cdnimg.melon.co.kr/cm/album/images/009/43/951/943951_500.jpg/melon/resize/120/quality/80/optimize,etc,0.663,0.566,2,-9.834,1,0.0321,0.354,0.859,0.106,0.233,116.003,audio_features,3LGRrDmbePCJb4nnkwZSRJ,spotify:track:3LGRrDmbePCJb4nnkwZSRJ,https://api.spotify.com/v1/tracks/3LGRrDmbePCJb4nnkwZSRJ,https://api.spotify.com/v1/audio-analysis/3LGRrDmbePCJb4nnkwZSRJ,440093,4
When I Fall In Love,Nat King Cole,6s6h2XK7Nl8lEcTzr7ezeB,https://cdnimg.melon.co.kr/cm/album/images/003/86/057/386057_500.jpg/melon/resize/120/quality/80/optimize,etc,0.19,0.215,1,-15.413,1,0.0339,0.676,0.00134,0.112,0.115,81.538,audio_features,6s6h2XK7Nl8lEcTzr7ezeB,spotify:track:6s6h2XK7Nl8lEcTzr7ezeB,https://api.spotify.com/v1/tracks/6s6h2XK7Nl8lEcTzr7ezeB,https://api.spotify.com/v1/audio-analysis/6s6h2XK7Nl8lEcTzr7ezeB,190773,4
Blue Bossa,Eddie Higgins Trio,2TWPhWwcH1M8KsBbkRzWml,https://cdnimg.melon.co.kr/cm/album/images/022/63/727/2263727_500.jpg/melon/resize/120/quality/80/optimize,etc,0.483,0.609,1,-7.785,1,0.0294,0.702,0.917,0.128,0.632,103.222,audio_features,2TWPhWwcH1M8KsBbkRzWml,spotify:track:2TWPhWwcH1M8KsBbkRzWml,https://api.spotify.com/v1/tracks/2TWPhWwcH1M8KsBbkRzWml,https://api.spotify.com/v1/audio-analysis/2TWPhWwcH1M8KsBbkRzWml,254013,4
So Nice,Olivia Ong,3yFmsQ1NpKZjJ4bO3eXAdT,https://cdnimg.melon.co.kr/cm/album/images/003/34/471/334471_500.jpg/melon/resize/120/quality/80/optimize,etc,0.847,0.443,7,-9.228,0,0.0375,0.853,0.0,0.108,0.403,119.946,audio_features,3yFmsQ1NpKZjJ4bO3eXAdT,spotify:track:3yFmsQ1NpKZjJ4bO3eXAdT,https://api.spotify.com/v1/tracks/3yFmsQ1NpKZjJ4bO3eXAdT,https://api.spotify.com/v1/audio-analysis/3yFmsQ1NpKZjJ4bO3eXAdT,219960,4
Don't Wait Too Long,Madeleine Peyroux,2JgQULmVwV0J3Gds7YfBCu,https://cdnimg.melon.co.kr/cm/album/images/000/67/540/67540_500.jpg/melon/resize/120/quality/80/optimize,etc,0.726,0.355,2,-10.735,1,0.0761,0.837,0.0117,0.105,0.272,105.546,audio_features,2JgQULmVwV0J3Gds7YfBCu,spotify:track:2JgQULmVwV0J3Gds7YfBCu,https://api.spotify.com/v1/tracks/2JgQULmVwV0J3Gds7YfBCu,https://api.spotify.com/v1/audio-analysis/2JgQULmVwV0J3Gds7YfBCu,191947,4
One Flight Down,Norah Jones,19o4ndOJPZoIixFDMfi8C0,https://cdnimg.melon.co.kr/cm/album/images/000/22/183/22183_500.jpg/melon/resize/120/quality/80/optimize,etc,0.661,0.189,1,-10.23,1,0.0282,0.8,0.000112,0.094,0.378,132.243,audio_features,19o4ndOJPZoIixFDMfi8C0,spotify:track:19o4ndOJPZoIixFDMfi8C0,https://api.spotify.com/v1/tracks/19o4ndOJPZoIixFDMfi8C0,https://api.spotify.com/v1/audio-analysis/19o4ndOJPZoIixFDMfi8C0,185769,4
Autumn Leaves,Nat King Cole,3AgqQbQWYLGsemeBHk1U1d,https://cdnimg.melon.co.kr/cm/album/images/022/44/981/2244981_500.jpg/melon/resize/120/quality/80/optimize,etc,0.211,0.348,2,-10.12,0,0.0326,0.939,0.00052,0.384,0.0981,86.868,audio_features,3AgqQbQWYLGsemeBHk1U1d,spotify:track:3AgqQbQWYLGsemeBHk1U1d,https://api.spotify.com/v1/tracks/3AgqQbQWYLGsemeBHk1U1d,https://api.spotify.com/v1/audio-analysis/3AgqQbQWYLGsemeBHk1U1d,160667,5
Seoul Music,Eddie Higgins Trio,3CcDTrdU94uLNqqBcvoDOv,https://cdnimg.melon.co.kr/cm/album/images/006/67/658/667658_500.jpg/melon/resize/120/quality/80/optimize,etc,0.593,0.552,2,-10.379,1,0.036,0.478,0.37,0.111,0.561,105.888,audio_features,3CcDTrdU94uLNqqBcvoDOv,spotify:track:3CcDTrdU94uLNqqBcvoDOv,https://api.spotify.com/v1/tracks/3CcDTrdU94uLNqqBcvoDOv,https://api.spotify.com/v1/audio-analysis/3CcDTrdU94uLNqqBcvoDOv,417853,4
Moonlight Serenade,Lisa Ono,7F17wZ5OoF3big5okAaNdZ,https://cdnimg.melon.co.kr/cm/album/images/000/17/476/17476_500.jpg/melon/resize/120/quality/80/optimize,etc,0.601,0.647,4,-9.025,0,0.0528,0.618,0.0136,0.0929,0.488,82.855,audio_features,7F17wZ5OoF3big5okAaNdZ,spotify:track:7F17wZ5OoF3big5okAaNdZ,https://api.spotify.com/v1/tracks/7F17wZ5OoF3big5okAaNdZ,https://api.spotify.com/v1/audio-analysis/7F17wZ5OoF3big5okAaNdZ,164773,4
Paris,Karen Souza,5Qyn8116m2iT0kiBgxrElM,https://cdnimg.melon.co.kr/cm/album/images/044/86/873/4486873_500.jpg/melon/resize/120/quality/80/optimize,etc,0.619,0.243,7,-13.791,1,0.0303,0.733,0.00579,0.0885,0.277,109.919,audio_features,5Qyn8116m2iT0kiBgxrElM,spotify:track:5Qyn8116m2iT0kiBgxrElM,https://api.spotify.com/v1/tracks/5Qyn8116m2iT0kiBgxrElM,https://api.spotify.com/v1/audio-analysis/5Qyn8116m2iT0kiBgxrElM,226827,4
Gloomy Sunday,Billie Holiday,4i8PXOWQsOCas5iTE1Eyvd,https://cdnimg.melon.co.kr/cm/album/images/001/25/884/125884_500.jpg/melon/resize/120/quality/80/optimize,etc,0.458,0.0156,7,-16.731,0,0.039,0.981,2.36e-06,0.0966,0.191,60.562,audio_features,4i8PXOWQsOCas5iTE1Eyvd,spotify:track:4i8PXOWQsOCas5iTE1Eyvd,https://api.spotify.com/v1/tracks/4i8PXOWQsOCas5iTE1Eyvd,https://api.spotify.com/v1/audio-analysis/4i8PXOWQsOCas5iTE1Eyvd,193920,4
Can't Take My Eyes Off Of You,Cecilia Dale,5P7AVYmnKU86Syxh4h1Vuh,https://cdnimg.melon.co.kr/cm/album/images/022/10/086/2210086_500.jpg/melon/resize/120/quality/80/optimize,etc,0.808,0.213,2,-15.732,1,0.0427,0.809,0.0,0.162,0.377,117.889,audio_features,5P7AVYmnKU86Syxh4h1Vuh,spotify:track:5P7AVYmnKU86Syxh4h1Vuh,https://api.spotify.com/v1/tracks/5P7AVYmnKU86Syxh4h1Vuh,https://api.spotify.com/v1/audio-analysis/5P7AVYmnKU86Syxh4h1Vuh,234057,4
On A Sunny Day,웅산,3IqFGDJtbDL6jgxztjp0sb,https://cdnimg.melon.co.kr/cm/album/images/003/97/914/397914_500.jpg/melon/resize/120/quality/80/optimize,etc,0.823,0.409,10,-12.622,1,0.0411,0.605,0.00218,0.0933,0.514,126.065,audio_features,3IqFGDJtbDL6jgxztjp0sb,spotify:track:3IqFGDJtbDL6jgxztjp0sb,https://api.spotify.com/v1/tracks/3IqFGDJtbDL6jgxztjp0sb,https://api.spotify.com/v1/audio-analysis/3IqFGDJtbDL6jgxztjp0sb,171200,4
Blue In Green,Miles Davis,5W8ds56KIxQPCOQIqotOrm,https://cdnimg.melon.co.kr/cm/album/images/000/17/232/17232_500.jpg/melon/resize/120/quality/80/optimize,etc,0.314,0.0488,2,-19.979,0,0.0332,0.565,0.012,0.108,0.113,52.754,audio_features,5W8ds56KIxQPCOQIqotOrm,spotify:track:5W8ds56KIxQPCOQIqotOrm,https://api.spotify.com/v1/tracks/5W8ds56KIxQPCOQIqotOrm,https://api.spotify.com/v1/audio-analysis/5W8ds56KIxQPCOQIqotOrm,331024,4
No Maybes,Lisa Lovbrand,49VsnQw4p6L19IhNCyIXfD,https://cdnimg.melon.co.kr/cm/album/images/020/07/586/2007586_500.jpg/melon/resize/120/quality/80/optimize,etc,0.521,0.281,10,-7.99,1,0.0363,0.878,0.0,0.108,0.174,67.213,audio_features,49VsnQw4p6L19IhNCyIXfD,spotify:track:49VsnQw4p6L19IhNCyIXfD,https://api.spotify.com/v1/tracks/49VsnQw4p6L19IhNCyIXfD,https://api.spotify.com/v1/audio-analysis/49VsnQw4p6L19IhNCyIXfD,201080,4
The Moment,Kenny G,2YpjoEkXlkT5TBM2T7Hzkh,https://cdnimg.melon.co.kr/cm/album/images/000/17/044/17044_500.jpg/melon/resize/120/quality/80/optimize,etc,0.265,0.31,10,-12.247,1,0.0359,0.64,0.00349,0.185,0.194,181.174,audio_features,2YpjoEkXlkT5TBM2T7Hzkh,spotify:track:2YpjoEkXlkT5TBM2T7Hzkh,https://api.spotify.com/v1/tracks/2YpjoEkXlkT5TBM2T7Hzkh,https://api.spotify.com/v1/audio-analysis/2YpjoEkXlkT5TBM2T7Hzkh,361467,4
Truly,Lisa Lovbrand,08rdH5EvnmqDMBGenARHjN,https://cdnimg.melon.co.kr/cm/album/images/020/07/586/2007586_500.jpg/melon/resize/120/quality/80/optimize,etc,0.756,0.457,8,-7.544,1,0.0332,0.796,2.48e-06,0.371,0.365,109.982,audio_features,08rdH5EvnmqDMBGenARHjN,spotify:track:08rdH5EvnmqDMBGenARHjN,https://api.spotify.com/v1/tracks/08rdH5EvnmqDMBGenARHjN,https://api.spotify.com/v1/audio-analysis/08rdH5EvnmqDMBGenARHjN,159827,4
Maldive,푸딩,1xnXzl6EmwNCt5gGWbSVQw,https://cdnimg.melon.co.kr/cm/album/images/000/33/025/33025_500.jpg/melon/resize/120/quality/80/optimize,etc,0.734,0.347,3,-14.653,1,0.034,0.92,0.888,0.111,0.581,111.431,audio_features,1xnXzl6EmwNCt5gGWbSVQw,spotify:track:1xnXzl6EmwNCt5gGWbSVQw,https://api.spotify.com/v1/tracks/1xnXzl6EmwNCt5gGWbSVQw,https://api.spotify.com/v1/audio-analysis/1xnXzl6EmwNCt5gGWbSVQw,242360,4
Everytime I Close My Eyes,Kenny G,3QAWgoXqVTJ77tmy4ctoyB,https://cdnimg.melon.co.kr/cm/album/images/000/17/044/17044_500.jpg/melon/resize/120/quality/80/optimize,etc,0.576,0.251,5,-14.939,1,0.0329,0.0742,1.06e-06,0.149,0.251,143.958,audio_features,3QAWgoXqVTJ77tmy4ctoyB,spotify:track:3QAWgoXqVTJ77tmy4ctoyB,https://api.spotify.com/v1/tracks/3QAWgoXqVTJ77tmy4ctoyB,https://api.spotify.com/v1/audio-analysis/3QAWgoXqVTJ77tmy4ctoyB,298067,4
Desperado,Diana Krall,5wcm1LfEcP0VpEzMHD5Hxt,https://cdnimg.melon.co.kr/cm/album/images/026/42/059/2642059_500.jpg/melon/resize/120/quality/80/optimize,etc,0.5,0.0993,6,-12.346,1,0.0382,0.948,0.0,0.109,0.394,120.759,audio_features,5wcm1LfEcP0VpEzMHD5Hxt,spotify:track:5wcm1LfEcP0VpEzMHD5Hxt,https://api.spotify.com/v1/tracks/5wcm1LfEcP0VpEzMHD5Hxt,https://api.spotify.com/v1/audio-analysis/5wcm1LfEcP0VpEzMHD5Hxt,212213,4
Havana,Kenny G,3h94vp5QyqopAwVolKhM5l,https://cdnimg.melon.co.kr/cm/album/images/000/17/044/17044_500.jpg/melon/resize/120/quality/80/optimize,etc,0.403,0.328,0,-12.372,0,0.033,0.807,0.785,0.228,0.291,113.075,audio_features,3h94vp5QyqopAwVolKhM5l,spotify:track:3h94vp5QyqopAwVolKhM5l,https://api.spotify.com/v1/tracks/3h94vp5QyqopAwVolKhM5l,https://api.spotify.com/v1/audio-analysis/3h94vp5QyqopAwVolKhM5l,440400,4
It Was Shiraz ,누보송,0t39xgxl0YwIsv5gcroKY1,https://cdnimg.melon.co.kr/cm/album/images/003/10/676/310676_500.jpg/melon/resize/120/quality/80/optimize,etc,0.644,0.315,5,-8.123,0,0.0324,0.829,0.0,0.102,0.178,124.658,audio_features,0t39xgxl0YwIsv5gcroKY1,spotify:track:0t39xgxl0YwIsv5gcroKY1,https://api.spotify.com/v1/tracks/0t39xgxl0YwIsv5gcroKY1,https://api.spotify.com/v1/audio-analysis/0t39xgxl0YwIsv5gcroKY1,210427,4
Another Day,Buckshot Lefonque,2NbCpuyXXxNKQIALVzLQGQ,https://cdnimg.melon.co.kr/cm/album/images/000/17/381/17381_500.jpg/melon/resize/120/quality/80/optimize,etc,0.668,0.63,2,-10.204,0,0.0333,0.567,0.00103,0.261,0.528,94.026,audio_features,2NbCpuyXXxNKQIALVzLQGQ,spotify:track:2NbCpuyXXxNKQIALVzLQGQ,https://api.spotify.com/v1/tracks/2NbCpuyXXxNKQIALVzLQGQ,https://api.spotify.com/v1/audio-analysis/2NbCpuyXXxNKQIALVzLQGQ,213933,4
Over The Rainbow,Eddie Higgins Trio,3HsUfATxDvUMmFZT7SKMQ7,https://cdnimg.melon.co.kr/cm/album/images/022/66/533/2266533_500.jpg/melon/resize/120/quality/80/optimize,etc,0.481,0.139,3,-19.431,1,0.0364,0.959,0.808,0.115,0.0754,114.324,audio_features,3HsUfATxDvUMmFZT7SKMQ7,spotify:track:3HsUfATxDvUMmFZT7SKMQ7,https://api.spotify.com/v1/tracks/3HsUfATxDvUMmFZT7SKMQ7,https://api.spotify.com/v1/audio-analysis/3HsUfATxDvUMmFZT7SKMQ7,297347,4
Come Fly With Me,Michael Buble,2Cakl6tRkLxccrnqJdvGpu,https://cdnimg.melon.co.kr/cm/album/images/000/31/000/31000_500.jpg/melon/resize/120/quality/80/optimize,etc,0.555,0.487,11,-6.48,1,0.0309,0.374,0.0,0.158,0.576,134.044,audio_features,2Cakl6tRkLxccrnqJdvGpu,spotify:track:2Cakl6tRkLxccrnqJdvGpu,https://api.spotify.com/v1/tracks/2Cakl6tRkLxccrnqJdvGpu,https://api.spotify.com/v1/audio-analysis/2Cakl6tRkLxccrnqJdvGpu,198787,4
Milwaukee Song,Jake Richter,3X7k4Xz5AKudcNEJIs1kY2,https://cdnimg.melon.co.kr/cm2/album/images/075/50/284/7550284_20240629103134_500.jpg/melon/resize/120/quality/80/optimize,etc,0.323,0.477,9,-12.68,0,0.0286,0.479,0.913,0.101,0.251,94.732,audio_features,3X7k4Xz5AKudcNEJIs1kY2,spotify:track:3X7k4Xz5AKudcNEJIs1kY2,https://api.spotify.com/v1/tracks/3X7k4Xz5AKudcNEJIs1kY2,https://api.spotify.com/v1/audio-analysis/3X7k4Xz5AKudcNEJIs1kY2,433373,4
Indlela ,Soulman SA,1wIktaQJA9Vy4t1lXNS9OD,https://cdnimg.melon.co.kr/cm2/album/images/074/58/651/7458651_20240511024641_500.jpg/melon/resize/120/quality/80/optimize,etc,0.816,0.476,8,-13.168,0,0.0359,0.00372,6.53e-05,0.0551,0.733,120.008,audio_features,1wIktaQJA9Vy4t1lXNS9OD,spotify:track:1wIktaQJA9Vy4t1lXNS9OD,https://api.spotify.com/v1/tracks/1wIktaQJA9Vy4t1lXNS9OD,https://api.spotify.com/v1/audio-analysis/1wIktaQJA9Vy4t1lXNS9OD,360046,4
Hello! How Are You?,Caity Gyorgy,638wJqbBQGQiDCiZbEU4q7,https://cdnimg.melon.co.kr/cm2/album/images/073/88/617/7388617_20240502101016_500.jpg/melon/resize/120/quality/80/optimize,etc,0.643,0.409,0,-6.608,1,0.0861,0.723,0.0,0.0854,0.641,117.942,audio_features,638wJqbBQGQiDCiZbEU4q7,spotify:track:638wJqbBQGQiDCiZbEU4q7,https://api.spotify.com/v1/tracks/638wJqbBQGQiDCiZbEU4q7,https://api.spotify.com/v1/audio-analysis/638wJqbBQGQiDCiZbEU4q7,218253,4
Falling Behind ,Mei Mei The Bunny,7oA9TMJY6CPjgBNBabKuFn,https://cdnimg.melon.co.kr/cm2/album/images/115/62/922/11562922_20240808152706_500.jpg/melon/resize/120/quality/80/optimize,etc,0.695,0.229,7,-19.65,1,0.0613,0.954,0.92,0.0853,0.348,140.067,audio_features,7oA9TMJY6CPjgBNBabKuFn,spotify:track:7oA9TMJY6CPjgBNBabKuFn,https://api.spotify.com/v1/tracks/7oA9TMJY6CPjgBNBabKuFn,https://api.spotify.com/v1/audio-analysis/7oA9TMJY6CPjgBNBabKuFn,195429,4
Berry Jam,"El Wiwi, Lola",1IOSupP4lXlansI3N1s9n6,https://cdnimg.melon.co.kr/cm2/album/images/115/62/613/11562613_20240808142729_500.jpg/melon/resize/120/quality/80/optimize,etc,0.736,0.319,5,-7.94,0,0.108,0.606,0.913,0.114,0.89,82.969,audio_features,1IOSupP4lXlansI3N1s9n6,spotify:track:1IOSupP4lXlansI3N1s9n6,https://api.spotify.com/v1/tracks/1IOSupP4lXlansI3N1s9n6,https://api.spotify.com/v1/audio-analysis/1IOSupP4lXlansI3N1s9n6,128231,4
Teardrops In The Rain ,Jeff Lorber,2ylyp4RQwUPlMkWfaLnVUT,https://cdnimg.melon.co.kr/cm2/album/images/115/62/542/11562542_20240808141420_500.jpg/melon/resize/120/quality/80/optimize,etc,0.648,0.434,0,-11.83,1,0.0314,0.572,0.644,0.136,0.672,138.023,audio_features,2ylyp4RQwUPlMkWfaLnVUT,spotify:track:2ylyp4RQwUPlMkWfaLnVUT,https://api.spotify.com/v1/tracks/2ylyp4RQwUPlMkWfaLnVUT,https://api.spotify.com/v1/audio-analysis/2ylyp4RQwUPlMkWfaLnVUT,234960,4
Word IV,Florian Weber,4otCqRnseDRaaCkXvv9gaq,https://cdnimg.melon.co.kr/cm2/album/images/115/62/534/11562534_20240808141335_500.jpg/melon/resize/120/quality/80/optimize,etc,0.256,0.0663,6,-23.357,1,0.0351,0.99,0.891,0.101,0.0247,64.676,audio_features,4otCqRnseDRaaCkXvv9gaq,spotify:track:4otCqRnseDRaaCkXvv9gaq,https://api.spotify.com/v1/tracks/4otCqRnseDRaaCkXvv9gaq,https://api.spotify.com/v1/audio-analysis/4otCqRnseDRaaCkXvv9gaq,288667,4
The Old Church,Tord Gustavsen Trio,5bhl94lZGXsb3uwErNxqNv,https://cdnimg.melon.co.kr/cm2/album/images/115/62/532/11562532_20240808141329_500.jpg/melon/resize/120/quality/80/optimize,etc,0.342,0.0617,5,-26.177,0,0.0442,0.885,0.925,0.124,0.0682,82.482,audio_features,5bhl94lZGXsb3uwErNxqNv,spotify:track:5bhl94lZGXsb3uwErNxqNv,https://api.spotify.com/v1/tracks/5bhl94lZGXsb3uwErNxqNv,https://api.spotify.com/v1/audio-analysis/5bhl94lZGXsb3uwErNxqNv,322440,3
chidori,HIDE×HIDE,0yFBnybA1z8iffHxiHYI5T,https://cdnimg.melon.co.kr/cm2/album/images/115/62/521/11562521_20240808141200_500.jpg/melon/resize/120/quality/80/optimize,etc,0.581,0.223,0,-11.222,1,0.0457,0.971,0.856,0.0805,0.226,141.181,audio_features,0yFBnybA1z8iffHxiHYI5T,spotify:track:0yFBnybA1z8iffHxiHYI5T,https://api.spotify.com/v1/tracks/0yFBnybA1z8iffHxiHYI5T,https://api.spotify.com/v1/audio-analysis/0yFBnybA1z8iffHxiHYI5T,235628,4
the music was there,"Milton Nascimento, Esperanza Spalding",6NbqMxleQonTBHNIMclKpf,https://cdnimg.melon.co.kr/cm2/album/images/115/62/438/11562438_20240808120611_500.jpg/melon/resize/120/quality/80/optimize,etc,0.3,0.0489,0,-23.219,0,0.0427,0.912,0.000103,0.074,0.353,81.705,audio_features,6NbqMxleQonTBHNIMclKpf,spotify:track:6NbqMxleQonTBHNIMclKpf,https://api.spotify.com/v1/tracks/6NbqMxleQonTBHNIMclKpf,https://api.spotify.com/v1/audio-analysis/6NbqMxleQonTBHNIMclKpf,57947,1
Transylvanian Dance ,"Lucian Ban, Mat Maneri",0D49oh5ycars3XWxBa6yJP,https://cdnimg.melon.co.kr/cm2/album/images/115/62/407/11562407_20240808115824_500.jpg/melon/resize/120/quality/80/optimize,etc,0.338,0.221,0,-16.904,1,0.0423,0.929,0.205,0.109,0.415,114.315,audio_features,0D49oh5ycars3XWxBa6yJP,spotify:track:0D49oh5ycars3XWxBa6yJP,https://api.spotify.com/v1/tracks/0D49oh5ycars3XWxBa6yJP,https://api.spotify.com/v1/audio-analysis/0D49oh5ycars3XWxBa6yJP,527253,3
Position of Righteousness,The Collective,4jGeyHla3duhivzI60WebI,https://cdnimg.melon.co.kr/cm2/album/images/115/62/317/11562317_20240808105934_500.jpg/melon/resize/120/quality/80/optimize,etc,0.282,0.117,0,-16.001,1,0.0344,0.99,0.891,0.0984,0.145,136.197,audio_features,4jGeyHla3duhivzI60WebI,spotify:track:4jGeyHla3duhivzI60WebI,https://api.spotify.com/v1/tracks/4jGeyHla3duhivzI60WebI,https://api.spotify.com/v1/audio-analysis/4jGeyHla3duhivzI60WebI,213783,5
Angels Point,LA LOM,2Of2KJ4JX2e6al6fp0fTP6,https://cdnimg.melon.co.kr/cm2/album/images/115/61/476/11561476_20240807113047_500.jpg/melon/resize/120/quality/80/optimize,etc,0.669,0.801,5,-5.181,1,0.032,0.00896,0.625,0.16,0.85,93.101,audio_features,2Of2KJ4JX2e6al6fp0fTP6,spotify:track:2Of2KJ4JX2e6al6fp0fTP6,https://api.spotify.com/v1/tracks/2Of2KJ4JX2e6al6fp0fTP6,https://api.spotify.com/v1/audio-analysis/2Of2KJ4JX2e6al6fp0fTP6,193752,4
Sacred Stillness,Pranav Aditya,5cucUGgRr0YD2obkMC620n,https://cdnimg.melon.co.kr/cm2/album/images/115/61/366/11561366_20240807112138_500.jpg/melon/resize/120/quality/80/optimize,etc,0.17,0.0234,2,-28.931,1,0.0579,0.881,0.942,0.112,0.0375,126.081,audio_features,5cucUGgRr0YD2obkMC620n,spotify:track:5cucUGgRr0YD2obkMC620n,https://api.spotify.com/v1/tracks/5cucUGgRr0YD2obkMC620n,https://api.spotify.com/v1/audio-analysis/5cucUGgRr0YD2obkMC620n,412934,4
Lotus,Rahul Uikey,4gBDw9Xb8PN8jKHCr8Yc6d,https://cdnimg.melon.co.kr/cm2/album/images/115/61/362/11561362_20240807112129_500.jpg/melon/resize/120/quality/80/optimize,etc,0.0624,0.0238,10,-21.937,1,0.0454,0.966,0.911,0.0867,0.0327,69.414,audio_features,4gBDw9Xb8PN8jKHCr8Yc6d,spotify:track:4gBDw9Xb8PN8jKHCr8Yc6d,https://api.spotify.com/v1/tracks/4gBDw9Xb8PN8jKHCr8Yc6d,https://api.spotify.com/v1/audio-analysis/4gBDw9Xb8PN8jKHCr8Yc6d,384579,4
Very Delicious,Richard Elliot,0ENO0lJwZBelqduW6G3rpb,https://cdnimg.melon.co.kr/cm2/album/images/115/59/572/11559572_20240806101903_500.jpg/melon/resize/120/quality/80/optimize,etc,0.738,0.844,10,-5.061,0,0.0405,0.0643,0.864,0.0583,0.855,132.023,audio_features,0ENO0lJwZBelqduW6G3rpb,spotify:track:0ENO0lJwZBelqduW6G3rpb,https://api.spotify.com/v1/tracks/0ENO0lJwZBelqduW6G3rpb,https://api.spotify.com/v1/audio-analysis/0ENO0lJwZBelqduW6G3rpb,313013,4
I don't remember because I was half asleep,Hiro,2S44jhhJ7FYSVlNHKFR0mf,https://cdnimg.melon.co.kr/cm2/album/images/115/58/238/11558238_20240802172344_500.jpg/melon/resize/120/quality/80/optimize,etc,0.721,0.475,6,-13.638,0,0.162,0.913,0.9,0.105,0.967,159.956,audio_features,2S44jhhJ7FYSVlNHKFR0mf,spotify:track:2S44jhhJ7FYSVlNHKFR0mf,https://api.spotify.com/v1/tracks/2S44jhhJ7FYSVlNHKFR0mf,https://api.spotify.com/v1/audio-analysis/2S44jhhJ7FYSVlNHKFR0mf,83040,4
Divine Revelation,Andrew Hill,5HM2AoSaMHTY6AhEbnbaL5,https://cdnimg.melon.co.kr/cm2/album/images/115/58/230/11558230_20240802172227_500.jpg/melon/resize/120/quality/80/optimize,etc,0.356,0.664,5,-11.657,1,0.0741,0.515,0.819,0.749,0.545,109.94,audio_features,5HM2AoSaMHTY6AhEbnbaL5,spotify:track:5HM2AoSaMHTY6AhEbnbaL5,https://api.spotify.com/v1/tracks/5HM2AoSaMHTY6AhEbnbaL5,https://api.spotify.com/v1/audio-analysis/5HM2AoSaMHTY6AhEbnbaL5,495718,3
